,nome,link,dicas,dica-link
2,"Xadrez Verbal Podcast #115 – EUA, caso Battisti e Catalunha",https://xadrezverbal.com/2017/10/13/xadrez-verbal-podcast-115-eua-caso-battisti-e-catalunha/,Lista de Patrimônio Mundial da UNESCO no Brasil,http://www.unesco.org/new/pt/brasilia/culture/world-heritage/list-of-world-heritage-in-brazil/
3,"Xadrez Verbal Podcast #115 – EUA, caso Battisti e Catalunha",https://xadrezverbal.com/2017/10/13/xadrez-verbal-podcast-115-eua-caso-battisti-e-catalunha/,Podcast Conexão Sudaca #146 sobre a Bolívia,http://www.central3.com.br/conexao-sudaca-146-bolivia/
4,"Xadrez Verbal Podcast #115 – EUA, caso Battisti e Catalunha",https://xadrezverbal.com/2017/10/13/xadrez-verbal-podcast-115-eua-caso-battisti-e-catalunha/,"Música Nothing compares 2U, de Sinnead O’Connor",https://www.youtube.com/watch?v=0-EF60neguk
0,"Xadrez Verbal Podcast #114 – EUA, Catalunha e América Latina",https://xadrezverbal.com/2017/10/06/xadrez-verbal-podcast-114-eua-catalunha-e-america-latina/,Filme Lawrence da Arábia,http://www.imdb.com/title/tt0056172/
1,"Xadrez Verbal Podcast #114 – EUA, Catalunha e América Latina",https://xadrezverbal.com/2017/10/06/xadrez-verbal-podcast-114-eua-catalunha-e-america-latina/,Livro Estação Carandiru,http://amzn.to/2yuS5EN
2,"Xadrez Verbal Podcast #114 – EUA, Catalunha e América Latina",https://xadrezverbal.com/2017/10/06/xadrez-verbal-podcast-114-eua-catalunha-e-america-latina/,Filme Violeta foi para o Céu,http://www.imdb.com/title/tt2014392/
3,"Xadrez Verbal Podcast #114 – EUA, Catalunha e América Latina",https://xadrezverbal.com/2017/10/06/xadrez-verbal-podcast-114-eua-catalunha-e-america-latina/,Texto A Nascar é a ‘Middle America’. Inclusive no racismo,https://grandepremium.grandepremio.uol.com.br/analise/materias/a-nascar-e-a-middle-america-inclusive-no-racismo
4,"Xadrez Verbal Podcast #114 – EUA, Catalunha e América Latina",https://xadrezverbal.com/2017/10/06/xadrez-verbal-podcast-114-eua-catalunha-e-america-latina/,Página Calendário Tolkien,https://www.facebook.com/CalendarioTolkien/
5,"Xadrez Verbal Podcast #114 – EUA, Catalunha e América Latina",https://xadrezverbal.com/2017/10/06/xadrez-verbal-podcast-114-eua-catalunha-e-america-latina/,"Música Learning to Fly, de Tom Petty",https://www.youtube.com/watch?v=s5BJXwNeKsQ
0,Podcast Prorrogação #03 – 72ª Assembleia Geral da ONU,https://xadrezverbal.com/2017/10/05/podcast-prorrogacao-03-72a-assembleia-geral-da-onu/,Textos sobre os discursos na 72ª Assembleia Geral,https://xadrezverbal.com/category/texto/politica-internacional/especial-72a-sessao-da-onu/
1,Podcast Prorrogação #03 – 72ª Assembleia Geral da ONU,https://xadrezverbal.com/2017/10/05/podcast-prorrogacao-03-72a-assembleia-geral-da-onu/,"Música Two Minutes to Midnight, do Iron Maiden",https://www.youtube.com/watch?v=9qbRHY1l0vc
0,"Xadrez Verbal Podcast #113 – EUA, Curdistão e eleições na Alemanha",https://xadrezverbal.com/2017/09/29/xadrez-verbal-podcast-113-eua-curdistao-e-eleicoes-na-alemanha/,Livro As 30 melhores entrevistas de Playboy,http://amzn.to/2x3ABdn
1,"Xadrez Verbal Podcast #113 – EUA, Curdistão e eleições na Alemanha",https://xadrezverbal.com/2017/09/29/xadrez-verbal-podcast-113-eua-curdistao-e-eleicoes-na-alemanha/,"Livro A diplomacia na construção do Brasil 1750-2016, de Rubens Ricupero",http://amzn.to/2x3l51d
2,"Xadrez Verbal Podcast #113 – EUA, Curdistão e eleições na Alemanha",https://xadrezverbal.com/2017/09/29/xadrez-verbal-podcast-113-eua-curdistao-e-eleicoes-na-alemanha/,Filme Um Domingo qualquer,http://www.imdb.com/title/tt0146838/
3,"Xadrez Verbal Podcast #113 – EUA, Curdistão e eleições na Alemanha",https://xadrezverbal.com/2017/09/29/xadrez-verbal-podcast-113-eua-curdistao-e-eleicoes-na-alemanha/,"Música Why is it so Hard, de Charles Bradley",https://www.youtube.com/watch?v=hjJOR1X_6RQ
0,Xadrez Verbal Podcast #112 – ONU 2017 e Catalunha,https://xadrezverbal.com/2017/09/22/xadrez-verbal-podcast-112-onu-2017-e-catalunha/,Documentário The Man Who Saved the World,http://www.imdb.com/title/tt2277106/
1,Xadrez Verbal Podcast #112 – ONU 2017 e Catalunha,https://xadrezverbal.com/2017/09/22/xadrez-verbal-podcast-112-onu-2017-e-catalunha/,"Filme Paris, Texas",http://www.imdb.com/title/tt0087884/
2,Xadrez Verbal Podcast #112 – ONU 2017 e Catalunha,https://xadrezverbal.com/2017/09/22/xadrez-verbal-podcast-112-onu-2017-e-catalunha/,Série Master of None,http://www.imdb.com/title/tt4635276/
3,Xadrez Verbal Podcast #112 – ONU 2017 e Catalunha,https://xadrezverbal.com/2017/09/22/xadrez-verbal-podcast-112-onu-2017-e-catalunha/,"Música Psycho Killer, do Talking Heads",https://www.youtube.com/watch?v=yX6FsTIq6ls
0,"Xadrez Verbal Podcast #111 – Mianmar, América Latina e testes militares",https://xadrezverbal.com/2017/09/15/xadrez-verbal-podcast-111-mianmar-america-latina-e-testes-militares/,Documentário The Propaganda Game,http://www.imdb.com/title/tt4206218/?ref_=nv_sr_1
1,"Xadrez Verbal Podcast #111 – Mianmar, América Latina e testes militares",https://xadrezverbal.com/2017/09/15/xadrez-verbal-podcast-111-mianmar-america-latina-e-testes-militares/,Documentário Arquitetura da Destruição,http://www.imdb.com/title/tt0098559/
2,"Xadrez Verbal Podcast #111 – Mianmar, América Latina e testes militares",https://xadrezverbal.com/2017/09/15/xadrez-verbal-podcast-111-mianmar-america-latina-e-testes-militares/,Livro A princesa que escolhia,http://amzn.to/2wgZ6Iy
3,"Xadrez Verbal Podcast #111 – Mianmar, América Latina e testes militares",https://xadrezverbal.com/2017/09/15/xadrez-verbal-podcast-111-mianmar-america-latina-e-testes-militares/,"Música Legalize it, de Peter Tosh",https://www.youtube.com/watch?v=6cIePqdz03A
0,"Xadrez Verbal Podcast #110 – BRICS, furacão Irma e América Latina",https://xadrezverbal.com/2017/09/08/xadrez-verbal-podcast-110-brics-furacao-irma-e-america-latina/,"Documentário Munique, 1972: Um Dia em Setembro",http://www.imdb.com/title/tt0230591/
1,"Xadrez Verbal Podcast #110 – BRICS, furacão Irma e América Latina",https://xadrezverbal.com/2017/09/08/xadrez-verbal-podcast-110-brics-furacao-irma-e-america-latina/,Filme Albergue Espanhol,http://www.imdb.com/title/tt0283900/
2,"Xadrez Verbal Podcast #110 – BRICS, furacão Irma e América Latina",https://xadrezverbal.com/2017/09/08/xadrez-verbal-podcast-110-brics-furacao-irma-e-america-latina/,"Música A Moment Like This, de Kelly Clarkson",https://www.youtube.com/watch?v=uC21yoI8Di8
0,"Xadrez Verbal Podcast #109 – Desastres, Coreia do Norte e Angola",https://xadrezverbal.com/2017/09/01/xadrez-verbal-podcast-109-desastres-coreia-do-norte-e-angola/,Documentário Superheroes: A Never-Ending Battle,http://www.imdb.com/title/tt3062328/
1,"Xadrez Verbal Podcast #109 – Desastres, Coreia do Norte e Angola",https://xadrezverbal.com/2017/09/01/xadrez-verbal-podcast-109-desastres-coreia-do-norte-e-angola/,"Graphic Novel O Complô – A história secreta dos Protocolos dos Sábios do Sião, de Will Eisner",https://www.companhiadasletras.com.br/detalhe.php?codigo=12072
2,"Xadrez Verbal Podcast #109 – Desastres, Coreia do Norte e Angola",https://xadrezverbal.com/2017/09/01/xadrez-verbal-podcast-109-desastres-coreia-do-norte-e-angola/,"Música O Dia Em Que O Morro Descer E Não For Carnaval, de Wilson das Neves",https://www.youtube.com/watch?v=mr0ZUETRnJk
0,"Xadrez Verbal Podcast #108 – Venezuela, Brasil e Oriente Médio",https://xadrezverbal.com/2017/08/25/xadrez-verbal-podcast-108-venezuela-brasil-e-oriente-medio/,Filme O Último Imperador,http://www.imdb.com/title/tt0093389/
1,"Xadrez Verbal Podcast #108 – Venezuela, Brasil e Oriente Médio",https://xadrezverbal.com/2017/08/25/xadrez-verbal-podcast-108-venezuela-brasil-e-oriente-medio/,Filme Os Matadores,http://www.imdb.com/title/tt0133091/
2,"Xadrez Verbal Podcast #108 – Venezuela, Brasil e Oriente Médio",https://xadrezverbal.com/2017/08/25/xadrez-verbal-podcast-108-venezuela-brasil-e-oriente-medio/,"Plenária O Direito de Torcer, que será realizada no dia 29 de agosto",http://200.144.182.130/ludens/index.php/pt/destaques/noticias/561-ciclo-de-plenarias-futebol-3-plenaria-o-direito-de-torcer
3,"Xadrez Verbal Podcast #108 – Venezuela, Brasil e Oriente Médio",https://xadrezverbal.com/2017/08/25/xadrez-verbal-podcast-108-venezuela-brasil-e-oriente-medio/,"Música Can’t Help Falling In Love, de Elvis Presley",https://www.youtube.com/watch?v=vGJTaP6anOU
0,"Xadrez Verbal Podcast #107 – África, Venezuela e Charlottesville",https://xadrezverbal.com/2017/08/18/xadrez-verbal-podcast-107-africa-venezuela-e-charlottesville/, ,http://www.imdb.com/title/tt0098769/
1,"Xadrez Verbal Podcast #107 – África, Venezuela e Charlottesville",https://xadrezverbal.com/2017/08/18/xadrez-verbal-podcast-107-africa-venezuela-e-charlottesville/,"Série documental The Civil War, de Ken Burns",http://www.imdb.com/title/tt0120586/
2,"Xadrez Verbal Podcast #107 – África, Venezuela e Charlottesville",https://xadrezverbal.com/2017/08/18/xadrez-verbal-podcast-107-africa-venezuela-e-charlottesville/,Filme A outra História americana,http://amzn.to/2fSEAqf
3,"Xadrez Verbal Podcast #107 – África, Venezuela e Charlottesville",https://xadrezverbal.com/2017/08/18/xadrez-verbal-podcast-107-africa-venezuela-e-charlottesville/,"Livro Diário de um Skinhead, de Antonio Salas",http://www.imdb.com/title/tt4276820/
4,"Xadrez Verbal Podcast #107 – África, Venezuela e Charlottesville",https://xadrezverbal.com/2017/08/18/xadrez-verbal-podcast-107-africa-venezuela-e-charlottesville/,Filme Fome de poder,https://www.youtube.com/watch?v=x9JZtgj328g
5,"Xadrez Verbal Podcast #107 – África, Venezuela e Charlottesville",https://xadrezverbal.com/2017/08/18/xadrez-verbal-podcast-107-africa-venezuela-e-charlottesville/,"Música Nazi Punks Fuck Off, do Dead Kennedys",https://open.spotify.com/user/yomatiaspinto/playlist/6qJgQohCATol4zCq6Eo4rY
0,"Xadrez Verbal Podcast #106 – Venezuela, EUA e povo mapuche",https://xadrezverbal.com/2017/08/11/xadrez-verbal-podcast-106-venezuela-eua-e-povo-mapuche/,"Site oficial de Hagar, o Horrível",http://hagarthehorrible.com/
1,"Xadrez Verbal Podcast #106 – Venezuela, EUA e povo mapuche",https://xadrezverbal.com/2017/08/11/xadrez-verbal-podcast-106-venezuela-eua-e-povo-mapuche/,Documentário Newen Mapuche,https://www.youtube.com/watch?v=ijz5NLllTvM
2,"Xadrez Verbal Podcast #106 – Venezuela, EUA e povo mapuche",https://xadrezverbal.com/2017/08/11/xadrez-verbal-podcast-106-venezuela-eua-e-povo-mapuche/,"Música Independent Jamaica, de Lord Creator",https://www.youtube.com/watch?v=eUQvDdRIz6I
0,"Xadrez Verbal Podcast #105 – China na África, EUA e Venezuela",https://xadrezverbal.com/2017/08/04/xadrez-verbal-podcast-105-china-na-africa-eua-e-venezuela/,Filme O Exterminador do Futuro,http://www.imdb.com/title/tt0088247/
1,"Xadrez Verbal Podcast #105 – China na África, EUA e Venezuela",https://xadrezverbal.com/2017/08/04/xadrez-verbal-podcast-105-china-na-africa-eua-e-venezuela/,Livro Soccernomics,http://www.futebolmagazine.com/soccernomics-o-visionario-simon-kuper
2,"Xadrez Verbal Podcast #105 – China na África, EUA e Venezuela",https://xadrezverbal.com/2017/08/04/xadrez-verbal-podcast-105-china-na-africa-eua-e-venezuela/,"Música Abundantemente Morte, de Luiz Melodia",https://www.youtube.com/watch?v=G4CbbGXxK4c
0,"Xadrez Verbal Podcast #104 – América Latina, EUA e Jerusalém",https://xadrezverbal.com/2017/07/28/xadrez-verbal-podcast-104-america-latina-eua-e-jerusalem/,Filme Masaan,http://www.imdb.com/title/tt4635372/
1,"Xadrez Verbal Podcast #104 – América Latina, EUA e Jerusalém",https://xadrezverbal.com/2017/07/28/xadrez-verbal-podcast-104-america-latina-eua-e-jerusalem/,Filme O Senhor das Armas,http://www.imdb.com/title/tt0399295/
2,"Xadrez Verbal Podcast #104 – América Latina, EUA e Jerusalém",https://xadrezverbal.com/2017/07/28/xadrez-verbal-podcast-104-america-latina-eua-e-jerusalem/,"Música Alabama, de John Coltrane",https://www.youtube.com/watch?v=WIZHCfAXOb0
0,"Xadrez Verbal Podcast #103 – G-20, América Latina e Iraque",https://xadrezverbal.com/2017/07/14/xadrez-verbal-podcast-103-g-20-america-latina-e-iraque/,"Livro Diplomacia, de Henry Kissinger",http://amzn.to/2t0vbhW
1,"Xadrez Verbal Podcast #103 – G-20, América Latina e Iraque",https://xadrezverbal.com/2017/07/14/xadrez-verbal-podcast-103-g-20-america-latina-e-iraque/,"Documentário 1917, a Greve Geral ",http://www.cedem.unesp.br/#!/noticia/224/filme-celebra-o-centenario-da-primeira-greve-geral/
2,"Xadrez Verbal Podcast #103 – G-20, América Latina e Iraque",https://xadrezverbal.com/2017/07/14/xadrez-verbal-podcast-103-g-20-america-latina-e-iraque/,Texto aqui no Xadrez Verbal sobre os 25 anos da Guerra do Golfo,https://xadrezverbal.com/2015/08/10/vinte-e-cinco-anos-de-um-marco-na-geopolitica-do-oriente-medio/
3,"Xadrez Verbal Podcast #103 – G-20, América Latina e Iraque",https://xadrezverbal.com/2017/07/14/xadrez-verbal-podcast-103-g-20-america-latina-e-iraque/,"Site do curso Temas contemporâneos de segurança internacional: ferramentas de análise, do Grupo de Estudos de Defesa e Segurança Internacional (GEDES) do Programa de Pós-Graduação em Relações Internacionais San Tiago Dantas (UNESP-UNICAMP-PUC/SP)",http://www.eris-gedes.org
4,"Xadrez Verbal Podcast #103 – G-20, América Latina e Iraque",https://xadrezverbal.com/2017/07/14/xadrez-verbal-podcast-103-g-20-america-latina-e-iraque/,"Música Love Gun, do Kiss",https://www.youtube.com/watch?v=nrwo6ZXy4kM
0,"Xadrez Verbal Podcast #102 – G-20, América Latina e relações Rússia-China",https://xadrezverbal.com/2017/07/07/xadrez-verbal-podcast-102-g-20-america-latina-e-relacoes-russia-china/,Filme O Jogo da Imitação,http://www.imdb.com/title/tt2084970/
1,"Xadrez Verbal Podcast #102 – G-20, América Latina e relações Rússia-China",https://xadrezverbal.com/2017/07/07/xadrez-verbal-podcast-102-g-20-america-latina-e-relacoes-russia-china/,Filme ACAB – All Cops Are Bastards,http://www.imdb.com/title/tt1893195/
2,"Xadrez Verbal Podcast #102 – G-20, América Latina e relações Rússia-China",https://xadrezverbal.com/2017/07/07/xadrez-verbal-podcast-102-g-20-america-latina-e-relacoes-russia-china/,"Série Cosmos, tanto a original, com Carl Sagan, quanto a nova, com Neil DeGrasse Tyson",http://www.imdb.com/title/tt0081846/?ref_=fn_al_tt_2
3,"Xadrez Verbal Podcast #102 – G-20, América Latina e relações Rússia-China",https://xadrezverbal.com/2017/07/07/xadrez-verbal-podcast-102-g-20-america-latina-e-relacoes-russia-china/,"Site do curso Temas contemporâneos de segurança internacional: ferramentas de análise, do Grupo de Estudos de Defesa e Segurança Internacional (GEDES) do Programa de Pós-Graduação em Relações Internacionais San Tiago Dantas (UNESP-UNICAMP-PUC/SP)",http://www.imdb.com/title/tt2395695/?ref_=fn_al_tt_1
4,"Xadrez Verbal Podcast #102 – G-20, América Latina e relações Rússia-China",https://xadrezverbal.com/2017/07/07/xadrez-verbal-podcast-102-g-20-america-latina-e-relacoes-russia-china/,"Música Libertango, de Astor Piazzolla",http://www.eris-gedes.org
0,"Xadrez Verbal Podcast #101 – Srebrenica, Trump, Brasil e América Latina",https://xadrezverbal.com/2017/06/30/xadrez-verbal-podcast-101-srebrenica-trump-brasil-e-america-latina/,Documentário Tell Spring Not to Come This Year,http://www.imdb.com/title/tt4176750/
1,"Xadrez Verbal Podcast #101 – Srebrenica, Trump, Brasil e América Latina",https://xadrezverbal.com/2017/06/30/xadrez-verbal-podcast-101-srebrenica-trump-brasil-e-america-latina/,Documentário Being Canadian,http://www.imdb.com/title/tt1723659/
2,"Xadrez Verbal Podcast #101 – Srebrenica, Trump, Brasil e América Latina",https://xadrezverbal.com/2017/06/30/xadrez-verbal-podcast-101-srebrenica-trump-brasil-e-america-latina/,Filme Mulher-Maravilha,http://www.imdb.com/title/tt0451279/
3,"Xadrez Verbal Podcast #101 – Srebrenica, Trump, Brasil e América Latina",https://xadrezverbal.com/2017/06/30/xadrez-verbal-podcast-101-srebrenica-trump-brasil-e-america-latina/,"Música Back in the USSR, de Paul McCartney",https://www.youtube.com/watch?v=_JbLsYoL3ug
0,"Xadrez Verbal Podcast #100 – Brasil, Europa e América Latina",https://xadrezverbal.com/2017/06/23/xadrez-verbal-podcast-100-brasil-europa-e-america-latina/,Site do jogo Victoria 2,http://www.victoria2.com/
1,"Xadrez Verbal Podcast #100 – Brasil, Europa e América Latina",https://xadrezverbal.com/2017/06/23/xadrez-verbal-podcast-100-brasil-europa-e-america-latina/,Exposição Todo poder ao povo! Emory Douglas e os Panteras Negras,https://www.sescsp.org.br/programacao/115742_TODO+PODER+AO+POVO+EMORY+DOUGLAS+E+OS+PANTERAS+NEGRAS
2,"Xadrez Verbal Podcast #100 – Brasil, Europa e América Latina",https://xadrezverbal.com/2017/06/23/xadrez-verbal-podcast-100-brasil-europa-e-america-latina/,Artigo El Tercio de los sueños,http://www.revistaanfibia.com/ensayo/el-tercio-de-los-suenos/
3,"Xadrez Verbal Podcast #100 – Brasil, Europa e América Latina",https://xadrezverbal.com/2017/06/23/xadrez-verbal-podcast-100-brasil-europa-e-america-latina/,Documentário Memória do Saqueio,http://www.imdb.com/title/tt0400647/?ref_=fn_al_tt_1
4,"Xadrez Verbal Podcast #100 – Brasil, Europa e América Latina",https://xadrezverbal.com/2017/06/23/xadrez-verbal-podcast-100-brasil-europa-e-america-latina/,"Música Keep It Thoro, de Prodigy",https://www.youtube.com/watch?v=u3NmoqMV0Q8
0,"Xadrez Verbal Podcast #99 – Porto Rico, EUA e Oriente Médio",https://xadrezverbal.com/2017/06/16/xadrez-verbal-podcast-99-porto-rico-eua-e-oriente-medio/,Animação Batman: O Retorno da Dupla Dinâmica,http://www.imdb.com/title/tt5973626/
